Time_submitted,Review,Rating,Total_thumbsup,Reply
20-01-2022 05:51,At the first it was good but now after the updates i had to listen 6 ads in a row before I play a song I understand it is all business tactics but its at its peak. More over each ad is about 30 to 40sec we can't even skip. Kindly reduce ads,2,0,
20-01-2022 05:46,"Music I choose, no commercials as other apps have,.. pure music all the time. Artist, and Songs you want.",5,0,
20-01-2022 05:34,"The app is very very boring to use. Ads pop up after every song or two. For every 5 minutes of use you have to hear about 30 seconds of ad. I have been using this app for about a year now but I have been disappointed by this app and hope you too. Until and unless you have the money to buy premium, I recommend you not to download this app. It really just sucks.",1,0,
20-01-2022 05:30,Great app and excellent library! I have a Spotify link in my app airplay.app that navigates to your web app to promote your wonderful service for free! I hope that is okay? Some free marketing for you.,5,2,
20-01-2022 05:30,"I need to download songs to listen in offline, but there is no option to download songs.",3,0,
20-01-2022 05:21,Worstttt !!! Only a premium member gets everything even in selecting the songs to be played and guess what only 6 skips an hour....This is just Insane.,1,4,
20-01-2022 05:12,"The update SUCKS! Since it happened there are too many restraints on what people without premium can play, it's dumb I hate it. Remove this or people will leave Spotify.",1,1,
20-01-2022 05:02,I love Spotify because and listen to any song I want when I want.,5,0,
20-01-2022 04:49,A very awesome app and the ads given are ok after one add we get 30 minutes of uninterrupted listening,5,2,
20-01-2022 04:22,Best music app I've ever used. But one major improvement on this app is to download the songs individually without liking and downloading them.,4,20,
20-01-2022 04:15,Has a wonderful collection of music and playlists.,5,0,
20-01-2022 04:03,If I could give zero stars I would. I canceled premium 3 separate times and I'm still being charged for it. SPOTIFY fix this issue.,1,0,
20-01-2022 03:43,App is always freezing up to where I have to restart my phone just to get it to be able to stop or pause music. I even pay the monthly subscription for it to not have the adds and hoping it wouldn't always do that but no luck. So annoyed,3,2,
20-01-2022 03:39,"You can't play the song you want at the moment you want and that's what this app must me for!! (Even for nonpremium users) it will always lead you to a playlist and start playing anything no matter what you do and you can't listen to that specific song right away and that SUCKS! Not to mention you can only skip 6 times, which would be understandable if we could choose any song we want in the first place but we can't do that and we can only skip 6 times so you can't listen to the song immediately",1,33,
20-01-2022 03:36,So far my experiences with spotify has been one of the best! I really enjoy the fact that you have many plan options. down side is that some songs are not available but it happens In a rare occasion,5,3,
20-01-2022 03:28,Love using Spotify premium. Has ever song I've looked for and it's really seamless and easy to use. Have been using Spotify every day for the past few years and don't plan on stopping.,5,0,
20-01-2022 03:24,"I've been using Spotify for 10 years, I could not imagine a day where I don't enjoy this service. â¤ï¸",5,0,
20-01-2022 03:19,Literally right after i left a review for the app it started acting weird. Wont let me play specific songs and its stuck on shuffle mode for some reason. If this is how the app actually works i literally dont even want to use it.,1,1,
20-01-2022 03:09,"Awesome, to be able to connect to songs that touch the heart. I have enjoyed access to old church hymns, sang in full and with feeling. Great job to those who produced through this App.",5,8,
20-01-2022 02:56,"I wasn't having any kind of problems, but then, i opened the app and i can't hear the entire song and only hear 10 seconds and i can't even open a playlist.",1,5,
20-01-2022 02:56,I loved this app a month ago...now for some reason...I can't listen to any of my liked songs...it just gives me a 5 second sample of any and all of my 600 songs!! ðŸ™„,1,2,
20-01-2022 02:56,"They want to make their podcasts exclusive which forces you to use the spotify app instead of your favorite podcast app you may have been using for years.. Then they give you this garbage half baked tacked on podcast section.. It's so terrible, especially for such a big company.. Are they not capable to do a little market research and see what makes the many best podcasts apps the best... Then they can add many of those standard awesome features to their mess... Get with the program spotify...",1,0,
20-01-2022 02:55,I highly recommend Not to download this App. After every 2-3 songs there will be 4-5 advertisements on buying Premium. You will get frustrated. I understand that advt. are necessary at some level but the frequency at which these advt. appear really messes with your mind.,1,52,
20-01-2022 02:51,I wanna say its my favorite music service but it only works half the time now. With 5G or wifi the music will continuously stop. Hoping a new update will be out soon because it's not usable for me anymore.,3,2,
20-01-2022 02:47,There is no kannada lyrics for all songs....some songs had kannada lyrics which is not related to that song ... respect should be given to all languages equally,1,1,
20-01-2022 02:44,Very good for me. I love songs to hear and sing.,5,0,
20-01-2022 02:37,"Awesome... Sometimes it has turned on by itself, Rock On",5,0,
20-01-2022 02:26,"A most desirable listening experience! I seek it's cozy, warm fuzzy embrace on a daily basis!",5,0,
20-01-2022 02:05,Randomly disconnect from my xbox when I'm pairing them and I can't pair it again after a couple days. Doesn't let me remote the songs from my phone to my xbox.,2,0,
20-01-2022 01:56,"I'm not sure what spotify deal has been recently. I have been a spotify user for YEARS. Recently I can barely use the app because it constantly says I have no internet connection, when I'm home, on my internet. Super annoying! Please fix this bug.",5,14,
20-01-2022 01:51,Very good experience with every podcast that I come across with! The podcasts that I have on my Spotify can also be seen on my blog.,5,0,
20-01-2022 01:49,When I first open the app music won't play. The only way I can fix it is by logging out than in. It's very annoying especially when I pay for premium. Please fix this soon and I'll put 5 stars back.,5,1,
20-01-2022 01:28,"I used to love this app perfectly. I understand the 30 day free trial without ads, and i understand that there need to be ads. But now that my trial ended, it also plays other music of what im not looking for. I have this rain playlist i go to sleep to, but now it plays other music that i can not fall alseep to. Please have a option to play suggested music during our playlists. Thank you.",5,44,
